annotation_id,annotator,is_control_task,mixed_set,mixed_topics,mixed_words,quartile,sentiment,similarity,topic1_words,topic2_words,task_id,task_type,model
71536718,annotator_1,False,brain<br><b>color</b><br>cognitive<br>neural<br><b>perception</b><br>computational<br><b>perceptual</b><br><b>visual</b>,"[23, 41]","['perception', 'perceptual', 'visual', 'color', 'cognitive', 'brain', 'neural', 'computational']",0,2,0.7387664318084717,"['perception', 'perceptual', 'visual', 'color']","['cognitive', 'brain', 'neural', 'computational']",task_52,mix_23_41_closest,
71301659,annotator_0,False,brain<br><b>color</b><br>cognitive<br>neural<br><b>perception</b><br>computational<br><b>perceptual</b><br><b>visual</b>,"[23, 41]","['perception', 'perceptual', 'visual', 'color', 'cognitive', 'brain', 'neural', 'computational']",0,2,0.7387664318084717,"['perception', 'perceptual', 'visual', 'color']","['cognitive', 'brain', 'neural', 'computational']",task_52,mix_23_41_closest,
71297785,annotator_3,False,brain<br><b>color</b><br>cognitive<br>neural<br><b>perception</b><br>computational<br><b>perceptual</b><br><b>visual</b>,"[23, 41]","['perception', 'perceptual', 'visual', 'color', 'cognitive', 'brain', 'neural', 'computational']",0,2,0.7387664318084717,"['perception', 'perceptual', 'visual', 'color']","['cognitive', 'brain', 'neural', 'computational']",task_52,mix_23_41_closest,
71531581,annotator_1,False,lorentz<br>velocity<br><b>state</b><br>clock<br><b>particle</b><br>einstein<br><b>measurement</b><br><b>quantum</b>,"[2, 23]","['quantum', 'particle', 'measurement', 'state', 'clock', 'velocity', 'lorentz', 'einstein']",0,1,0.7100043296813965,"['quantum', 'particle', 'measurement', 'state']","['clock', 'velocity', 'lorentz', 'einstein']",task_419,mix_2_23_closest,
71301457,annotator_0,False,lorentz<br>velocity<br><b>state</b><br>clock<br><b>particle</b><br>einstein<br><b>measurement</b><br><b>quantum</b>,"[2, 23]","['quantum', 'particle', 'measurement', 'state', 'clock', 'velocity', 'lorentz', 'einstein']",0,1,0.7100043296813965,"['quantum', 'particle', 'measurement', 'state']","['clock', 'velocity', 'lorentz', 'einstein']",task_419,mix_2_23_closest,
71297897,annotator_3,False,lorentz<br>velocity<br><b>state</b><br>clock<br><b>particle</b><br>einstein<br><b>measurement</b><br><b>quantum</b>,"[2, 23]","['quantum', 'particle', 'measurement', 'state', 'clock', 'velocity', 'lorentz', 'einstein']",0,1,0.7100043296813965,"['quantum', 'particle', 'measurement', 'state']","['clock', 'velocity', 'lorentz', 'einstein']",task_419,mix_2_23_closest,
71299501,annotator_0,False,philosophiae<br><b>descartes</b><br><b>seventeenth</b><br>dedicatory<br><b>newton</b><br>treatise<br><b>mathematicall</b><br>celestial,[2],"['seventeenth', 'newton', 'descartes', 'mathematicall', 'philosophiae', 'treatise', 'dedicatory', 'celestial']",-1,1,1.0,"['seventeenth', 'newton', 'descartes', 'mathematicall']","['philosophiae', 'treatise', 'dedicatory', 'celestial']",task_345,single,
71297575,annotator_3,False,philosophiae<br><b>descartes</b><br><b>seventeenth</b><br>dedicatory<br><b>newton</b><br>treatise<br><b>mathematicall</b><br>celestial,[2],"['seventeenth', 'newton', 'descartes', 'mathematicall', 'philosophiae', 'treatise', 'dedicatory', 'celestial']",-1,1,1.0,"['seventeenth', 'newton', 'descartes', 'mathematicall']","['philosophiae', 'treatise', 'dedicatory', 'celestial']",task_345,single,
71273237,annotator_1,False,philosophiae<br><b>descartes</b><br><b>seventeenth</b><br>dedicatory<br><b>newton</b><br>treatise<br><b>mathematicall</b><br>celestial,[2],"['seventeenth', 'newton', 'descartes', 'mathematicall', 'philosophiae', 'treatise', 'dedicatory', 'celestial']",-1,1,1.0,"['seventeenth', 'newton', 'descartes', 'mathematicall']","['philosophiae', 'treatise', 'dedicatory', 'celestial']",task_345,single,
71300541,annotator_0,False,hypothesis<br>evidence<br><b>theory</b><br>confirm<br><b>black</b><br>confirmation<br><b>raven</b><br><b>test</b>,[9],"['hypothesis', 'confirmation', 'evidence', 'confirm', 'raven', 'test', 'theory', 'black']",-1,1,1.0,"['hypothesis', 'confirmation', 'evidence', 'confirm']","['raven', 'test', 'theory', 'black']",task_399,single,
71297679,annotator_3,False,hypothesis<br>evidence<br><b>theory</b><br>confirm<br><b>black</b><br>confirmation<br><b>raven</b><br><b>test</b>,[9],"['hypothesis', 'confirmation', 'evidence', 'confirm', 'raven', 'test', 'theory', 'black']",-1,1,1.0,"['hypothesis', 'confirmation', 'evidence', 'confirm']","['raven', 'test', 'theory', 'black']",task_399,single,
71272089,annotator_1,False,hypothesis<br>evidence<br><b>theory</b><br>confirm<br><b>black</b><br>confirmation<br><b>raven</b><br><b>test</b>,[9],"['hypothesis', 'confirmation', 'evidence', 'confirm', 'raven', 'test', 'theory', 'black']",-1,1,1.0,"['hypothesis', 'confirmation', 'evidence', 'confirm']","['raven', 'test', 'theory', 'black']",task_399,single,
71536293,annotator_1,False,<b>warrant</b><br><b>proposition</b><br><b>testimony</b><br>justification<br>belief<br>knowledge<br><b>doxastic</b><br>epistemic,[22],"['belief', 'epistemic', 'justification', 'knowledge', 'proposition', 'warrant', 'doxastic', 'testimony']",-1,1,1.0,"['belief', 'epistemic', 'justification', 'knowledge']","['proposition', 'warrant', 'doxastic', 'testimony']",task_23,single,
71301467,annotator_0,False,<b>warrant</b><br><b>proposition</b><br><b>testimony</b><br>justification<br>belief<br>knowledge<br><b>doxastic</b><br>epistemic,[22],"['belief', 'epistemic', 'justification', 'knowledge', 'proposition', 'warrant', 'doxastic', 'testimony']",-1,1,1.0,"['belief', 'epistemic', 'justification', 'knowledge']","['proposition', 'warrant', 'doxastic', 'testimony']",task_23,single,
71297753,annotator_3,False,<b>warrant</b><br><b>proposition</b><br><b>testimony</b><br>justification<br>belief<br>knowledge<br><b>doxastic</b><br>epistemic,[22],"['belief', 'epistemic', 'justification', 'knowledge', 'proposition', 'warrant', 'doxastic', 'testimony']",-1,1,1.0,"['belief', 'epistemic', 'justification', 'knowledge']","['proposition', 'warrant', 'doxastic', 'testimony']",task_23,single,
71538438,annotator_1,False,feyerabend<br><b>paradigm</b><br><b>kuhn</b><br>revolution<br><b>incommensurability</b><br>science<br><b>scientific</b><br>scientist,[2],"['kuhn', 'incommensurability', 'paradigm', 'scientific', 'feyerabend', 'science', 'revolution', 'scientist']",-1,1,1.0,"['kuhn', 'incommensurability', 'paradigm', 'scientific']","['feyerabend', 'science', 'revolution', 'scientist']",task_62,single,
71300956,annotator_0,False,feyerabend<br><b>paradigm</b><br><b>kuhn</b><br>revolution<br><b>incommensurability</b><br>science<br><b>scientific</b><br>scientist,[2],"['kuhn', 'incommensurability', 'paradigm', 'scientific', 'feyerabend', 'science', 'revolution', 'scientist']",-1,1,1.0,"['kuhn', 'incommensurability', 'paradigm', 'scientific']","['feyerabend', 'science', 'revolution', 'scientist']",task_62,single,
71297820,annotator_3,False,feyerabend<br><b>paradigm</b><br><b>kuhn</b><br>revolution<br><b>incommensurability</b><br>science<br><b>scientific</b><br>scientist,[2],"['kuhn', 'incommensurability', 'paradigm', 'scientific', 'feyerabend', 'science', 'revolution', 'scientist']",-1,1,1.0,"['kuhn', 'incommensurability', 'paradigm', 'scientific']","['feyerabend', 'science', 'revolution', 'scientist']",task_62,single,
71299746,annotator_0,False,<b>mechanic</b><br><b>particle</b><br>electron<br><b>quantum</b><br>energy<br><b>measurement</b><br>probability<br>wave,[0],"['quantum', 'particle', 'measurement', 'mechanic', 'wave', 'electron', 'probability', 'energy']",-1,1,1.0,"['quantum', 'particle', 'measurement', 'mechanic']","['wave', 'electron', 'probability', 'energy']",task_6,single,
71297482,annotator_3,False,<b>mechanic</b><br><b>particle</b><br>electron<br><b>quantum</b><br>energy<br><b>measurement</b><br>probability<br>wave,[0],"['quantum', 'particle', 'measurement', 'mechanic', 'wave', 'electron', 'probability', 'energy']",-1,1,1.0,"['quantum', 'particle', 'measurement', 'mechanic']","['wave', 'electron', 'probability', 'energy']",task_6,single,
71272017,annotator_1,False,<b>mechanic</b><br><b>particle</b><br>electron<br><b>quantum</b><br>energy<br><b>measurement</b><br>probability<br>wave,[0],"['quantum', 'particle', 'measurement', 'mechanic', 'wave', 'electron', 'probability', 'energy']",-1,1,1.0,"['quantum', 'particle', 'measurement', 'mechanic']","['wave', 'electron', 'probability', 'energy']",task_6,single,
71538578,annotator_1,False,galileo<br>kant<br>motion<br><b>relativity</b><br><b>clock</b><br><b>einstein</b><br>newton<br><b>spacetime</b>,"[15, 23]","['kant', 'newton', 'galileo', 'motion', 'spacetime', 'einstein', 'clock', 'relativity']",0,2,0.7337546944618225,"['kant', 'newton', 'galileo', 'motion']","['spacetime', 'einstein', 'clock', 'relativity']",task_104,mix_15_23_closest,
71300855,annotator_0,False,galileo<br>kant<br>motion<br><b>relativity</b><br><b>clock</b><br><b>einstein</b><br>newton<br><b>spacetime</b>,"[15, 23]","['kant', 'newton', 'galileo', 'motion', 'spacetime', 'einstein', 'clock', 'relativity']",0,2,0.7337546944618225,"['kant', 'newton', 'galileo', 'motion']","['spacetime', 'einstein', 'clock', 'relativity']",task_104,mix_15_23_closest,
71297815,annotator_3,False,galileo<br>kant<br>motion<br><b>relativity</b><br><b>clock</b><br><b>einstein</b><br>newton<br><b>spacetime</b>,"[15, 23]","['kant', 'newton', 'galileo', 'motion', 'spacetime', 'einstein', 'clock', 'relativity']",0,2,0.7337546944618225,"['kant', 'newton', 'galileo', 'motion']","['spacetime', 'einstein', 'clock', 'relativity']",task_104,mix_15_23_closest,
71299850,annotator_0,False,<b>concept</b><br><b>definition</b><br>refer<br>reference<br><b>kind</b><br><b>term</b><br>use<br>category,[34],"['concept', 'term', 'kind', 'definition', 'reference', 'use', 'category', 'refer']",-1,1,1.0,"['concept', 'term', 'kind', 'definition']","['reference', 'use', 'category', 'refer']",task_271,single,
71297571,annotator_3,False,<b>concept</b><br><b>definition</b><br>refer<br>reference<br><b>kind</b><br><b>term</b><br>use<br>category,[34],"['concept', 'term', 'kind', 'definition', 'reference', 'use', 'category', 'refer']",-1,1,1.0,"['concept', 'term', 'kind', 'definition']","['reference', 'use', 'category', 'refer']",task_271,single,
71273426,annotator_1,False,<b>concept</b><br><b>definition</b><br>refer<br>reference<br><b>kind</b><br><b>term</b><br>use<br>category,[34],"['concept', 'term', 'kind', 'definition', 'reference', 'use', 'category', 'refer']",-1,1,1.0,"['concept', 'term', 'kind', 'definition']","['reference', 'use', 'category', 'refer']",task_271,single,
71299660,annotator_0,False,<b>proposition</b><br>truth<br>true<br><b>logic</b><br><b>false</b><br>sentence<br>predicate<br><b>world</b>,"[11, 15]","['sentence', 'truth', 'predicate', 'true', 'proposition', 'false', 'logic', 'world']",0,1,0.8010908365249634,"['sentence', 'truth', 'predicate', 'true']","['proposition', 'false', 'logic', 'world']",task_413,mix_11_15_closest,
71297686,annotator_3,False,<b>proposition</b><br>truth<br>true<br><b>logic</b><br><b>false</b><br>sentence<br>predicate<br><b>world</b>,"[11, 15]","['sentence', 'truth', 'predicate', 'true', 'proposition', 'false', 'logic', 'world']",0,1,0.8010908365249634,"['sentence', 'truth', 'predicate', 'true']","['proposition', 'false', 'logic', 'world']",task_413,mix_11_15_closest,
71273296,annotator_1,False,<b>proposition</b><br>truth<br>true<br><b>logic</b><br><b>false</b><br>sentence<br>predicate<br><b>world</b>,"[11, 15]","['sentence', 'truth', 'predicate', 'true', 'proposition', 'false', 'logic', 'world']",0,1,0.8010908365249634,"['sentence', 'truth', 'predicate', 'true']","['proposition', 'false', 'logic', 'world']",task_413,mix_11_15_closest,
71538677,annotator_1,False,<b>mannoury</b><br>society<br><b>conscience</b><br>philosophic<br><b>spiritual</b><br>sociology<br><b>significa</b><br>mankind,"[2, 9]","['mankind', 'philosophic', 'sociology', 'society', 'spiritual', 'conscience', 'mannoury', 'significa']",0,1,0.7994886636734009,"['mankind', 'philosophic', 'sociology', 'society']","['spiritual', 'conscience', 'mannoury', 'significa']",task_359,mix_2_9_closest,
71301199,annotator_0,False,<b>mannoury</b><br>society<br><b>conscience</b><br>philosophic<br><b>spiritual</b><br>sociology<br><b>significa</b><br>mankind,"[2, 9]","['mankind', 'philosophic', 'sociology', 'society', 'spiritual', 'conscience', 'mannoury', 'significa']",0,1,0.7994886636734009,"['mankind', 'philosophic', 'sociology', 'society']","['spiritual', 'conscience', 'mannoury', 'significa']",task_359,mix_2_9_closest,
71297841,annotator_3,False,<b>mannoury</b><br>society<br><b>conscience</b><br>philosophic<br><b>spiritual</b><br>sociology<br><b>significa</b><br>mankind,"[2, 9]","['mankind', 'philosophic', 'sociology', 'society', 'spiritual', 'conscience', 'mannoury', 'significa']",0,1,0.7994886636734009,"['mankind', 'philosophic', 'sociology', 'society']","['spiritual', 'conscience', 'mannoury', 'significa']",task_359,mix_2_9_closest,
71299740,annotator_0,False,gettier<br><b>knowledge</b><br><b>justification</b><br><b>epistemic</b><br>testimony<br><b>belief</b><br>proposition<br>williamson,[46],"['belief', 'knowledge', 'epistemic', 'justification', 'proposition', 'gettier', 'testimony', 'williamson']",-1,1,1.0,"['belief', 'knowledge', 'epistemic', 'justification']","['proposition', 'gettier', 'testimony', 'williamson']",task_64,single,
71297500,annotator_3,False,gettier<br><b>knowledge</b><br><b>justification</b><br><b>epistemic</b><br>testimony<br><b>belief</b><br>proposition<br>williamson,[46],"['belief', 'knowledge', 'epistemic', 'justification', 'proposition', 'gettier', 'testimony', 'williamson']",-1,1,1.0,"['belief', 'knowledge', 'epistemic', 'justification']","['proposition', 'gettier', 'testimony', 'williamson']",task_64,single,
71273327,annotator_1,False,gettier<br><b>knowledge</b><br><b>justification</b><br><b>epistemic</b><br>testimony<br><b>belief</b><br>proposition<br>williamson,[46],"['belief', 'knowledge', 'epistemic', 'justification', 'proposition', 'gettier', 'testimony', 'williamson']",-1,1,1.0,"['belief', 'knowledge', 'epistemic', 'justification']","['proposition', 'gettier', 'testimony', 'williamson']",task_64,single,
71300097,annotator_0,False,<b>utility</b><br>decision<br>action<br><b>credence</b><br><b>agent</b><br>belief<br><b>preference</b><br>probability,[13],"['agent', 'utility', 'preference', 'credence', 'decision', 'action', 'probability', 'belief']",-1,1,1.0,"['agent', 'utility', 'preference', 'credence']","['decision', 'action', 'probability', 'belief']",task_97,single,
71299053,annotator_1,False,<b>utility</b><br>decision<br>action<br><b>credence</b><br><b>agent</b><br>belief<br><b>preference</b><br>probability,[13],"['agent', 'utility', 'preference', 'credence', 'decision', 'action', 'probability', 'belief']",-1,1,1.0,"['agent', 'utility', 'preference', 'credence']","['decision', 'action', 'probability', 'belief']",task_97,single,
71297852,annotator_3,False,<b>utility</b><br>decision<br>action<br><b>credence</b><br><b>agent</b><br>belief<br><b>preference</b><br>probability,[13],"['agent', 'utility', 'preference', 'credence', 'decision', 'action', 'probability', 'belief']",-1,1,1.0,"['agent', 'utility', 'preference', 'credence']","['decision', 'action', 'probability', 'belief']",task_97,single,
71536177,annotator_1,False,goal<br><b>selection</b><br><b>fitness</b><br><b>evolutionary</b><br>function<br>artefact<br>teleological<br><b>population</b>,"[18, 6]","['function', 'teleological', 'artefact', 'goal', 'selection', 'population', 'fitness', 'evolutionary']",0,2,0.7423285245895386,"['function', 'teleological', 'artefact', 'goal']","['selection', 'population', 'fitness', 'evolutionary']",task_218,mix_18_6_closest,
71301333,annotator_0,False,goal<br><b>selection</b><br><b>fitness</b><br><b>evolutionary</b><br>function<br>artefact<br>teleological<br><b>population</b>,"[18, 6]","['function', 'teleological', 'artefact', 'goal', 'selection', 'population', 'fitness', 'evolutionary']",0,2,0.7423285245895386,"['function', 'teleological', 'artefact', 'goal']","['selection', 'population', 'fitness', 'evolutionary']",task_218,mix_18_6_closest,
71297733,annotator_3,False,goal<br><b>selection</b><br><b>fitness</b><br><b>evolutionary</b><br>function<br>artefact<br>teleological<br><b>population</b>,"[18, 6]","['function', 'teleological', 'artefact', 'goal', 'selection', 'population', 'fitness', 'evolutionary']",0,2,0.7423285245895386,"['function', 'teleological', 'artefact', 'goal']","['selection', 'population', 'fitness', 'evolutionary']",task_218,mix_18_6_closest,
71536935,annotator_1,False,argument<br><b>motion</b><br>theory<br><b>force</b><br><b>body</b><br><b>newton</b><br>claim<br>truth,"[18, 1]","['body', 'motion', 'newton', 'force', 'theory', 'argument', 'claim', 'truth']",0,2,0.7474256753921509,"['body', 'motion', 'newton', 'force']","['theory', 'argument', 'claim', 'truth']",task_262,mix_18_1_closest,
71301188,annotator_0,False,argument<br><b>motion</b><br>theory<br><b>force</b><br><b>body</b><br><b>newton</b><br>claim<br>truth,"[18, 1]","['body', 'motion', 'newton', 'force', 'theory', 'argument', 'claim', 'truth']",0,2,0.7474256753921509,"['body', 'motion', 'newton', 'force']","['theory', 'argument', 'claim', 'truth']",task_262,mix_18_1_closest,
71297730,annotator_3,False,argument<br><b>motion</b><br>theory<br><b>force</b><br><b>body</b><br><b>newton</b><br>claim<br>truth,"[18, 1]","['body', 'motion', 'newton', 'force', 'theory', 'argument', 'claim', 'truth']",0,2,0.7474256753921509,"['body', 'motion', 'newton', 'force']","['theory', 'argument', 'claim', 'truth']",task_262,mix_18_1_closest,
71538506,annotator_1,False,verisimilitude<br>truthlikeness<br>popper<br>miller<br><b>coherence</b><br><b>ibe</b><br><b>shogenji</b><br><b>testimony</b>,"[26, 35]","['popper', 'verisimilitude', 'truthlikeness', 'miller', 'coherence', 'ibe', 'shogenji', 'testimony']",0,1,0.789143979549408,"['popper', 'verisimilitude', 'truthlikeness', 'miller']","['coherence', 'ibe', 'shogenji', 'testimony']",task_153,mix_26_35_closest,
71301449,annotator_0,False,verisimilitude<br>truthlikeness<br>popper<br>miller<br><b>coherence</b><br><b>ibe</b><br><b>shogenji</b><br><b>testimony</b>,"[26, 35]","['popper', 'verisimilitude', 'truthlikeness', 'miller', 'coherence', 'ibe', 'shogenji', 'testimony']",0,2,0.789143979549408,"['popper', 'verisimilitude', 'truthlikeness', 'miller']","['coherence', 'ibe', 'shogenji', 'testimony']",task_153,mix_26_35_closest,
71297836,annotator_3,False,verisimilitude<br>truthlikeness<br>popper<br>miller<br><b>coherence</b><br><b>ibe</b><br><b>shogenji</b><br><b>testimony</b>,"[26, 35]","['popper', 'verisimilitude', 'truthlikeness', 'miller', 'coherence', 'ibe', 'shogenji', 'testimony']",0,1,0.789143979549408,"['popper', 'verisimilitude', 'truthlikeness', 'miller']","['coherence', 'ibe', 'shogenji', 'testimony']",task_153,mix_26_35_closest,
71536639,annotator_1,False,scheines<br><b>propen</b><br>cmc<br>spirtes<br><b>mise</b><br>intervention<br><b>fetzer</b><br><b>propensity</b>,"[33, 40]","['spirtes', 'scheines', 'intervention', 'cmc', 'fetzer', 'propensity', 'propen', 'mise']",0,1,0.7949707508087158,"['spirtes', 'scheines', 'intervention', 'cmc']","['fetzer', 'propensity', 'propen', 'mise']",task_387,mix_33_40_closest,
71301100,annotator_0,False,scheines<br><b>propen</b><br>cmc<br>spirtes<br><b>mise</b><br>intervention<br><b>fetzer</b><br><b>propensity</b>,"[33, 40]","['spirtes', 'scheines', 'intervention', 'cmc', 'fetzer', 'propensity', 'propen', 'mise']",0,1,0.7949707508087158,"['spirtes', 'scheines', 'intervention', 'cmc']","['fetzer', 'propensity', 'propen', 'mise']",task_387,mix_33_40_closest,
71297822,annotator_3,False,scheines<br><b>propen</b><br>cmc<br>spirtes<br><b>mise</b><br>intervention<br><b>fetzer</b><br><b>propensity</b>,"[33, 40]","['spirtes', 'scheines', 'intervention', 'cmc', 'fetzer', 'propensity', 'propen', 'mise']",0,1,0.7949707508087158,"['spirtes', 'scheines', 'intervention', 'cmc']","['fetzer', 'propensity', 'propen', 'mise']",task_387,mix_33_40_closest,
71300132,annotator_0,False,thing<br><b>use</b><br><b>knowledge</b><br>point<br><b>mean</b><br>case<br>know<br><b>question</b>,"[10, 11]","['question', 'knowledge', 'use', 'mean', 'thing', 'know', 'case', 'point']",0,1,0.797885000705719,"['question', 'knowledge', 'use', 'mean']","['thing', 'know', 'case', 'point']",task_315,mix_10_11_closest,
71297569,annotator_3,False,thing<br><b>use</b><br><b>knowledge</b><br>point<br><b>mean</b><br>case<br>know<br><b>question</b>,"[10, 11]","['question', 'knowledge', 'use', 'mean', 'thing', 'know', 'case', 'point']",0,1,0.797885000705719,"['question', 'knowledge', 'use', 'mean']","['thing', 'know', 'case', 'point']",task_315,mix_10_11_closest,
71273225,annotator_1,False,thing<br><b>use</b><br><b>knowledge</b><br>point<br><b>mean</b><br>case<br>know<br><b>question</b>,"[10, 11]","['question', 'knowledge', 'use', 'mean', 'thing', 'know', 'case', 'point']",0,1,0.797885000705719,"['question', 'knowledge', 'use', 'mean']","['thing', 'know', 'case', 'point']",task_315,mix_10_11_closest,
71537782,annotator_1,False,<b>science</b><br><b>scientific</b><br>philosophy<br>scientist<br><b>social</b><br>research<br>kuhn<br><b>theory</b>,[1],"['science', 'scientific', 'theory', 'social', 'research', 'scientist', 'philosophy', 'kuhn']",-1,1,1.0,"['science', 'scientific', 'theory', 'social']","['research', 'scientist', 'philosophy', 'kuhn']",task_198,single,
71301667,annotator_0,False,<b>science</b><br><b>scientific</b><br>philosophy<br>scientist<br><b>social</b><br>research<br>kuhn<br><b>theory</b>,[1],"['science', 'scientific', 'theory', 'social', 'research', 'scientist', 'philosophy', 'kuhn']",-1,1,1.0,"['science', 'scientific', 'theory', 'social']","['research', 'scientist', 'philosophy', 'kuhn']",task_198,single,
71297819,annotator_3,False,<b>science</b><br><b>scientific</b><br>philosophy<br>scientist<br><b>social</b><br>research<br>kuhn<br><b>theory</b>,[1],"['science', 'scientific', 'theory', 'social', 'research', 'scientist', 'philosophy', 'kuhn']",-1,1,1.0,"['science', 'scientific', 'theory', 'social']","['research', 'scientist', 'philosophy', 'kuhn']",task_198,single,
71299653,annotator_0,False,chemist<br><b>biology</b><br>chemistry<br><b>life</b><br><b>organism</b><br>substance<br>chemical<br><b>cell</b>,"[20, 15]","['chemical', 'chemistry', 'substance', 'chemist', 'cell', 'life', 'organism', 'biology']",0,2,0.7466795444488525,"['chemical', 'chemistry', 'substance', 'chemist']","['cell', 'life', 'organism', 'biology']",task_213,mix_20_15_closest,
71297688,annotator_3,False,chemist<br><b>biology</b><br>chemistry<br><b>life</b><br><b>organism</b><br>substance<br>chemical<br><b>cell</b>,"[20, 15]","['chemical', 'chemistry', 'substance', 'chemist', 'cell', 'life', 'organism', 'biology']",0,2,0.7466795444488525,"['chemical', 'chemistry', 'substance', 'chemist']","['cell', 'life', 'organism', 'biology']",task_213,mix_20_15_closest,
71273037,annotator_1,False,chemist<br><b>biology</b><br>chemistry<br><b>life</b><br><b>organism</b><br>substance<br>chemical<br><b>cell</b>,"[20, 15]","['chemical', 'chemistry', 'substance', 'chemist', 'cell', 'life', 'organism', 'biology']",0,2,0.7466795444488525,"['chemical', 'chemistry', 'substance', 'chemist']","['cell', 'life', 'organism', 'biology']",task_213,mix_20_15_closest,
71300068,annotator_0,False,<b>update</b><br><b>agent</b><br>credence<br>jeffrey<br>bayesian<br><b>posterior</b><br>probability<br><b>conditionalization</b>,[14],"['bayesian', 'probability', 'credence', 'jeffrey', 'conditionalization', 'update', 'posterior', 'agent']",-1,1,1.0,"['bayesian', 'probability', 'credence', 'jeffrey']","['conditionalization', 'update', 'posterior', 'agent']",task_131,single,
71297468,annotator_3,False,<b>update</b><br><b>agent</b><br>credence<br>jeffrey<br>bayesian<br><b>posterior</b><br>probability<br><b>conditionalization</b>,[14],"['bayesian', 'probability', 'credence', 'jeffrey', 'conditionalization', 'update', 'posterior', 'agent']",-1,1,1.0,"['bayesian', 'probability', 'credence', 'jeffrey']","['conditionalization', 'update', 'posterior', 'agent']",task_131,single,
71273222,annotator_1,False,<b>update</b><br><b>agent</b><br>credence<br>jeffrey<br>bayesian<br><b>posterior</b><br>probability<br><b>conditionalization</b>,[14],"['bayesian', 'probability', 'credence', 'jeffrey', 'conditionalization', 'update', 'posterior', 'agent']",-1,1,1.0,"['bayesian', 'probability', 'credence', 'jeffrey']","['conditionalization', 'update', 'posterior', 'agent']",task_131,single,
71536963,annotator_1,False,science<br><b>incommensurability</b><br><b>feyerabend</b><br>lakatos<br><b>paradigm</b><br>laudan<br><b>kuhn</b><br>rationality,"[38, 33]","['kuhn', 'feyerabend', 'incommensurability', 'paradigm', 'laudan', 'lakatos', 'rationality', 'science']",0,2,0.7714933156967163,"['kuhn', 'feyerabend', 'incommensurability', 'paradigm']","['laudan', 'lakatos', 'rationality', 'science']",task_146,mix_38_33_closest,
71300732,annotator_0,False,science<br><b>incommensurability</b><br><b>feyerabend</b><br>lakatos<br><b>paradigm</b><br>laudan<br><b>kuhn</b><br>rationality,"[38, 33]","['kuhn', 'feyerabend', 'incommensurability', 'paradigm', 'laudan', 'lakatos', 'rationality', 'science']",0,1,0.7714933156967163,"['kuhn', 'feyerabend', 'incommensurability', 'paradigm']","['laudan', 'lakatos', 'rationality', 'science']",task_146,mix_38_33_closest,
71297865,annotator_3,False,science<br><b>incommensurability</b><br><b>feyerabend</b><br>lakatos<br><b>paradigm</b><br>laudan<br><b>kuhn</b><br>rationality,"[38, 33]","['kuhn', 'feyerabend', 'incommensurability', 'paradigm', 'laudan', 'lakatos', 'rationality', 'science']",0,1,0.7714933156967163,"['kuhn', 'feyerabend', 'incommensurability', 'paradigm']","['laudan', 'lakatos', 'rationality', 'science']",task_146,mix_38_33_closest,
71300080,annotator_0,False,know<br>thing<br><b>man</b><br><b>find</b><br><b>good</b><br><b>question</b><br>time<br>fact,[8],"['know', 'time', 'thing', 'fact', 'find', 'man', 'good', 'question']",-1,2,1.0,"['know', 'time', 'thing', 'fact']","['find', 'man', 'good', 'question']",task_265,single,
71297524,annotator_3,False,know<br>thing<br><b>man</b><br><b>find</b><br><b>good</b><br><b>question</b><br>time<br>fact,[8],"['know', 'time', 'thing', 'fact', 'find', 'man', 'good', 'question']",-1,1,1.0,"['know', 'time', 'thing', 'fact']","['find', 'man', 'good', 'question']",task_265,single,
71273314,annotator_1,False,know<br>thing<br><b>man</b><br><b>find</b><br><b>good</b><br><b>question</b><br>time<br>fact,[8],"['know', 'time', 'thing', 'fact', 'find', 'man', 'good', 'question']",-1,2,1.0,"['know', 'time', 'thing', 'fact']","['find', 'man', 'good', 'question']",task_265,single,
71299786,annotator_0,True,dog<br>cat<br><b>horse</b><br><b>cow</b><br><b>sheep</b><br><b>goat</b><br>donkey<br>pig,[-10],,-10,1,1.0,['dog' 'cat' 'horse' 'cow'] ['sheep' 'goat' 'donkey' 'pig'],['dog' 'cat' 'horse' 'cow' 'sheep' 'goat' 'donkey' 'pig'],task_470,control,
71297642,annotator_3,True,dog<br>cat<br><b>horse</b><br><b>cow</b><br><b>sheep</b><br><b>goat</b><br>donkey<br>pig,[-10],,-10,1,1.0,['dog' 'cat' 'horse' 'cow'] ['sheep' 'goat' 'donkey' 'pig'],['dog' 'cat' 'horse' 'cow' 'sheep' 'goat' 'donkey' 'pig'],task_470,control,
71273190,annotator_1,True,dog<br>cat<br><b>horse</b><br><b>cow</b><br><b>sheep</b><br><b>goat</b><br>donkey<br>pig,[-10],,-10,1,1.0,['dog' 'cat' 'horse' 'cow'] ['sheep' 'goat' 'donkey' 'pig'],['dog' 'cat' 'horse' 'cow' 'sheep' 'goat' 'donkey' 'pig'],task_470,control,
71536700,annotator_1,True,<b>apple</b><br><b>pear</b><br>orange<br>grape<br><b>peach</b><br><b>plum</b><br>melon<br>kiwi,[-10],,-10,1,1.0,['apple' 'pear' 'orange' 'grape'] ['peach' 'plum' 'melon' 'kiwi'],['apple' 'pear' 'orange' 'grape' 'peach' 'plum' 'melon' 'kiwi'],task_467,control,
