annotation_id,annotator,id,intruder,is_control_task,model,sentiment,text,word1,word2,word3,word4,word5
71298872,annotator_2,216476963,homogenous,,Top2Vec_48,homogenous,8558dc30-367b-469f-b569-39e63f7ec4d7,homogenous,quantifier,sentence,frege,tarski
71270888,annotator_0,216476963,homogenous,,Top2Vec_48,homogenous,8558dc30-367b-469f-b569-39e63f7ec4d7,homogenous,quantifier,sentence,frege,tarski
71149077,annotator_4,216476963,homogenous,,Top2Vec_48,homogenous,8558dc30-367b-469f-b569-39e63f7ec4d7,homogenous,quantifier,sentence,frege,tarski
71146879,annotator_1,216476963,homogenous,,Top2Vec_48,homogenous,8558dc30-367b-469f-b569-39e63f7ec4d7,homogenous,quantifier,sentence,frege,tarski
71434295,annotator_3,216476964,commentator,,CFMF_25,commentator,16bb831c-ae5f-4792-b71f-e96df388751f,model,commentator,law,explanation,reduction
71298564,annotator_2,216476964,commentator,,CFMF_25,commentator,16bb831c-ae5f-4792-b71f-e96df388751f,model,commentator,law,explanation,reduction
71270795,annotator_0,216476964,commentator,,CFMF_25,commentator,16bb831c-ae5f-4792-b71f-e96df388751f,model,commentator,law,explanation,reduction
71148788,annotator_4,216476964,commentator,,CFMF_25,model,16bb831c-ae5f-4792-b71f-e96df388751f,model,commentator,law,explanation,reduction
71145905,annotator_1,216476964,commentator,,CFMF_25,commentator,16bb831c-ae5f-4792-b71f-e96df388751f,model,commentator,law,explanation,reduction
71450973,annotator_3,216476965,deform,,NMF_10,probability,51b9c36a-d02f-496f-bcf4-1eab9a0ade4b,distribution,probability,value,frequency,deform
71299139,annotator_2,216476965,deform,,NMF_10,deform,51b9c36a-d02f-496f-bcf4-1eab9a0ade4b,distribution,probability,value,frequency,deform
71271024,annotator_0,216476965,deform,,NMF_10,deform,51b9c36a-d02f-496f-bcf4-1eab9a0ade4b,distribution,probability,value,frequency,deform
71148774,annotator_4,216476965,deform,,NMF_10,deform,51b9c36a-d02f-496f-bcf4-1eab9a0ade4b,distribution,probability,value,frequency,deform
71147297,annotator_1,216476965,deform,,NMF_10,deform,51b9c36a-d02f-496f-bcf4-1eab9a0ade4b,distribution,probability,value,frequency,deform
71443077,annotator_3,216476966,thatf,,NMF_50,thatf,4420a145-9ff8-4317-b2d5-c3c3682d7277,representation,thatf,cognitive,system,mechanism
71299146,annotator_2,216476966,thatf,,NMF_50,thatf,4420a145-9ff8-4317-b2d5-c3c3682d7277,representation,thatf,cognitive,system,mechanism
71271108,annotator_0,216476966,thatf,,NMF_50,thatf,4420a145-9ff8-4317-b2d5-c3c3682d7277,representation,thatf,cognitive,system,mechanism
71148869,annotator_4,216476966,thatf,,NMF_50,thatf,4420a145-9ff8-4317-b2d5-c3c3682d7277,representation,thatf,cognitive,system,mechanism
71147187,annotator_1,216476966,thatf,,NMF_50,thatf,4420a145-9ff8-4317-b2d5-c3c3682d7277,representation,thatf,cognitive,system,mechanism
71433811,annotator_3,216476967,neopositivism,,BERTopic_10,neopositivism,057e261b-097f-444a-a780-f4764d2f1832,motion,newton,galileo,neopositivism,body
71299060,annotator_2,216476967,neopositivism,,BERTopic_10,neopositivism,057e261b-097f-444a-a780-f4764d2f1832,motion,newton,galileo,neopositivism,body
71270883,annotator_0,216476967,neopositivism,,BERTopic_10,neopositivism,057e261b-097f-444a-a780-f4764d2f1832,motion,newton,galileo,neopositivism,body
71148837,annotator_4,216476967,neopositivism,,BERTopic_10,neopositivism,057e261b-097f-444a-a780-f4764d2f1832,motion,newton,galileo,neopositivism,body
71147354,annotator_1,216476967,neopositivism,,BERTopic_10,neopositivism,057e261b-097f-444a-a780-f4764d2f1832,motion,newton,galileo,neopositivism,body
71440765,annotator_3,216476968,phonological,,CFMF-emb_24,phonological,be5bbbf9-c848-438e-be10-d74aeb96e47e,formula,phonological,sentence,predicate,logic
71298667,annotator_2,216476968,phonological,,CFMF-emb_24,phonological,be5bbbf9-c848-438e-be10-d74aeb96e47e,formula,phonological,sentence,predicate,logic
71271023,annotator_0,216476968,phonological,,CFMF-emb_24,formula,be5bbbf9-c848-438e-be10-d74aeb96e47e,formula,phonological,sentence,predicate,logic
71149361,annotator_4,216476968,phonological,,CFMF-emb_24,phonological,be5bbbf9-c848-438e-be10-d74aeb96e47e,formula,phonological,sentence,predicate,logic
71147595,annotator_1,216476968,phonological,,CFMF-emb_24,formula,be5bbbf9-c848-438e-be10-d74aeb96e47e,formula,phonological,sentence,predicate,logic
71436275,annotator_3,216476969,sations,,LDA_54,sations,ab698ec3-406e-4c10-a72b-387fd8d37fbc,behavior,sations,state,mental,psychological
71298662,annotator_2,216476969,sations,,LDA_54,sations,ab698ec3-406e-4c10-a72b-387fd8d37fbc,behavior,sations,state,mental,psychological
71270825,annotator_0,216476969,sations,,LDA_54,sations,ab698ec3-406e-4c10-a72b-387fd8d37fbc,behavior,sations,state,mental,psychological
71148798,annotator_4,216476969,sations,,LDA_54,sations,ab698ec3-406e-4c10-a72b-387fd8d37fbc,behavior,sations,state,mental,psychological
71146922,annotator_1,216476969,sations,,LDA_54,sations,ab698ec3-406e-4c10-a72b-387fd8d37fbc,behavior,sations,state,mental,psychological
71450367,annotator_3,216476970,proce,,LDA_54,proce,98fe0162-2191-4101-819f-5fd83c59c677,normal,patient,disease,effect,proce
71299136,annotator_2,216476970,proce,,LDA_54,proce,98fe0162-2191-4101-819f-5fd83c59c677,normal,patient,disease,effect,proce
71271037,annotator_0,216476970,proce,,LDA_54,proce,98fe0162-2191-4101-819f-5fd83c59c677,normal,patient,disease,effect,proce
71149318,annotator_4,216476970,proce,,LDA_54,proce,98fe0162-2191-4101-819f-5fd83c59c677,normal,patient,disease,effect,proce
71146745,annotator_1,216476970,proce,,LDA_54,normal,98fe0162-2191-4101-819f-5fd83c59c677,normal,patient,disease,effect,proce
71449961,annotator_3,216476971,hammer,True,CONTROL,hammer,c436973o-5p67-8901-lm23-no45pq678901,shirt,jacket,pants,shoes,hammer
71298588,annotator_2,216476971,hammer,True,CONTROL,hammer,c436973o-5p67-8901-lm23-no45pq678901,shirt,jacket,pants,shoes,hammer
71270819,annotator_0,216476971,hammer,True,CONTROL,hammer,c436973o-5p67-8901-lm23-no45pq678901,shirt,jacket,pants,shoes,hammer
71149083,annotator_4,216476971,hammer,True,CONTROL,hammer,c436973o-5p67-8901-lm23-no45pq678901,shirt,jacket,pants,shoes,hammer
71146265,annotator_1,216476971,hammer,True,CONTROL,hammer,c436973o-5p67-8901-lm23-no45pq678901,shirt,jacket,pants,shoes,hammer
71438823,annotator_3,216476972,speaker,,LDA_25,account,df0d7cbb-c126-4f41-82ec-90edf3ee8646,model,explanation,explain,speaker,account
71299054,annotator_2,216476972,speaker,,LDA_25,speaker,df0d7cbb-c126-4f41-82ec-90edf3ee8646,model,explanation,explain,speaker,account
71270747,annotator_0,216476972,speaker,,LDA_25,speaker,df0d7cbb-c126-4f41-82ec-90edf3ee8646,model,explanation,explain,speaker,account
71149064,annotator_4,216476972,speaker,,LDA_25,account,df0d7cbb-c126-4f41-82ec-90edf3ee8646,model,explanation,explain,speaker,account
71147607,annotator_1,216476972,speaker,,LDA_25,account,df0d7cbb-c126-4f41-82ec-90edf3ee8646,model,explanation,explain,speaker,account
71439813,annotator_3,216476973,lucidly,,BERTopic_10,lucidly,59af7d3f-ca7c-49b3-a25b-42c1f080f241,evidence,probability,hypothesis,case,lucidly
71299129,annotator_2,216476973,lucidly,,BERTopic_10,lucidly,59af7d3f-ca7c-49b3-a25b-42c1f080f241,evidence,probability,hypothesis,case,lucidly
71271016,annotator_0,216476973,lucidly,,BERTopic_10,lucidly,59af7d3f-ca7c-49b3-a25b-42c1f080f241,evidence,probability,hypothesis,case,lucidly
71149016,annotator_4,216476973,lucidly,,BERTopic_10,lucidly,59af7d3f-ca7c-49b3-a25b-42c1f080f241,evidence,probability,hypothesis,case,lucidly
71147429,annotator_1,216476973,lucidly,,BERTopic_10,lucidly,59af7d3f-ca7c-49b3-a25b-42c1f080f241,evidence,probability,hypothesis,case,lucidly
71441471,annotator_3,216476974,sellars,,CFMF_10,science,deccd331-4e9b-4264-ae13-d2b7326b22fd,sellars,kuhn,scientific,science,popper
71298672,annotator_2,216476974,sellars,,CFMF_10,sellars,deccd331-4e9b-4264-ae13-d2b7326b22fd,sellars,kuhn,scientific,science,popper
71271065,annotator_0,216476974,sellars,,CFMF_10,scientific,deccd331-4e9b-4264-ae13-d2b7326b22fd,sellars,kuhn,scientific,science,popper
71149056,annotator_4,216476974,sellars,,CFMF_10,scientific,deccd331-4e9b-4264-ae13-d2b7326b22fd,sellars,kuhn,scientific,science,popper
71147532,annotator_1,216476974,sellars,,CFMF_10,sellars,deccd331-4e9b-4264-ae13-d2b7326b22fd,sellars,kuhn,scientific,science,popper
71444013,annotator_3,216476975,phosphorus,,BERTopic_10,phosphorus,bcd5bcdc-2ea7-4006-95aa-5e9afb69f32a,time,point,phosphorus,theory,space
71299066,annotator_2,216476975,phosphorus,,BERTopic_10,phosphorus,bcd5bcdc-2ea7-4006-95aa-5e9afb69f32a,time,point,phosphorus,theory,space
71270695,annotator_0,216476975,phosphorus,,BERTopic_10,phosphorus,bcd5bcdc-2ea7-4006-95aa-5e9afb69f32a,time,point,phosphorus,theory,space
71149312,annotator_4,216476975,phosphorus,,BERTopic_10,phosphorus,bcd5bcdc-2ea7-4006-95aa-5e9afb69f32a,time,point,phosphorus,theory,space
71146678,annotator_1,216476975,phosphorus,,BERTopic_10,phosphorus,bcd5bcdc-2ea7-4006-95aa-5e9afb69f32a,time,point,phosphorus,theory,space
71448766,annotator_3,216476976,disc,,CFMF-emb_10,disc,a0ed8c40-6a20-4a0e-9ecc-a45be8502c26,proof,mathematics,axiom,logic,disc
71299103,annotator_2,216476976,disc,,CFMF-emb_10,disc,a0ed8c40-6a20-4a0e-9ecc-a45be8502c26,proof,mathematics,axiom,logic,disc
71270828,annotator_0,216476976,disc,,CFMF-emb_10,disc,a0ed8c40-6a20-4a0e-9ecc-a45be8502c26,proof,mathematics,axiom,logic,disc
71149315,annotator_4,216476976,disc,,CFMF-emb_10,disc,a0ed8c40-6a20-4a0e-9ecc-a45be8502c26,proof,mathematics,axiom,logic,disc
71146297,annotator_1,216476976,disc,,CFMF-emb_10,disc,a0ed8c40-6a20-4a0e-9ecc-a45be8502c26,proof,mathematics,axiom,logic,disc
71442570,annotator_3,216476977,banana,True,CONTROL,banana,1a3b9d2e-4f56-7890-ab12-cd34ef567890,dog,cat,horse,cow,banana
71298777,annotator_2,216476977,banana,True,CONTROL,banana,1a3b9d2e-4f56-7890-ab12-cd34ef567890,dog,cat,horse,cow,banana
71270740,annotator_0,216476977,banana,True,CONTROL,banana,1a3b9d2e-4f56-7890-ab12-cd34ef567890,dog,cat,horse,cow,banana
71149068,annotator_4,216476977,banana,True,CONTROL,banana,1a3b9d2e-4f56-7890-ab12-cd34ef567890,dog,cat,horse,cow,banana
71146364,annotator_1,216476977,banana,True,CONTROL,banana,1a3b9d2e-4f56-7890-ab12-cd34ef567890,dog,cat,horse,cow,banana
71436947,annotator_3,216476978,doppler,,CFMF_25,doppler,bd09a03f-14cc-4350-bbf7-4b71963f72ce,doppler,society,scientific,science,social
71298912,annotator_2,216476978,doppler,,CFMF_25,doppler,bd09a03f-14cc-4350-bbf7-4b71963f72ce,doppler,society,scientific,science,social
71270714,annotator_0,216476978,doppler,,CFMF_25,doppler,bd09a03f-14cc-4350-bbf7-4b71963f72ce,doppler,society,scientific,science,social
71148781,annotator_4,216476978,doppler,,CFMF_25,doppler,bd09a03f-14cc-4350-bbf7-4b71963f72ce,doppler,society,scientific,science,social
71146354,annotator_1,216476978,doppler,,CFMF_25,society,bd09a03f-14cc-4350-bbf7-4b71963f72ce,doppler,society,scientific,science,social
71451338,annotator_3,216476979,stipulate,,NMF_25,stipulate,e9e4f930-fde6-4356-b745-6a3db4c990b6,theory,realist,stipulate,scientific,realism
71298649,annotator_2,216476979,stipulate,,NMF_25,stipulate,e9e4f930-fde6-4356-b745-6a3db4c990b6,theory,realist,stipulate,scientific,realism
71271099,annotator_0,216476979,stipulate,,NMF_25,stipulate,e9e4f930-fde6-4356-b745-6a3db4c990b6,theory,realist,stipulate,scientific,realism
71148793,annotator_4,216476979,stipulate,,NMF_25,realism,e9e4f930-fde6-4356-b745-6a3db4c990b6,theory,realist,stipulate,scientific,realism
71146497,annotator_1,216476979,stipulate,,NMF_25,stipulate,e9e4f930-fde6-4356-b745-6a3db4c990b6,theory,realist,stipulate,scientific,realism
71442128,annotator_3,216476980,sps,,LDA_54,sps,6552589f-26f2-45c7-b172-c3bccde2fa05,action,agent,reason,sps,moral
71299117,annotator_2,216476980,sps,,LDA_54,sps,6552589f-26f2-45c7-b172-c3bccde2fa05,action,agent,reason,sps,moral
71270726,annotator_0,216476980,sps,,LDA_54,sps,6552589f-26f2-45c7-b172-c3bccde2fa05,action,agent,reason,sps,moral
71149282,annotator_4,216476980,sps,,LDA_54,sps,6552589f-26f2-45c7-b172-c3bccde2fa05,action,agent,reason,sps,moral
71146897,annotator_1,216476980,sps,,LDA_54,sps,6552589f-26f2-45c7-b172-c3bccde2fa05,action,agent,reason,sps,moral
71439062,annotator_3,216476981,janis,,NMF_50,janis,a4f80e1b-8cd2-4659-bc90-b2413a5b0cc6,logical,formula,modal,logic,janis
71298802,annotator_2,216476981,janis,,NMF_50,janis,a4f80e1b-8cd2-4659-bc90-b2413a5b0cc6,logical,formula,modal,logic,janis
71270723,annotator_0,216476981,janis,,NMF_50,janis,a4f80e1b-8cd2-4659-bc90-b2413a5b0cc6,logical,formula,modal,logic,janis
71149144,annotator_4,216476981,janis,,NMF_50,janis,a4f80e1b-8cd2-4659-bc90-b2413a5b0cc6,logical,formula,modal,logic,janis
71146649,annotator_1,216476981,janis,,NMF_50,janis,a4f80e1b-8cd2-4659-bc90-b2413a5b0cc6,logical,formula,modal,logic,janis
71448547,annotator_3,216476982,ellis,,CFMF_10,ellis,78398ba9-358d-4511-bf4f-8aee0b48001e,causal,brain,ellis,mental,causation
71298909,annotator_2,216476982,ellis,,CFMF_10,ellis,78398ba9-358d-4511-bf4f-8aee0b48001e,causal,brain,ellis,mental,causation
71270793,annotator_0,216476982,ellis,,CFMF_10,mental,78398ba9-358d-4511-bf4f-8aee0b48001e,causal,brain,ellis,mental,causation
71148985,annotator_4,216476982,ellis,,CFMF_10,ellis,78398ba9-358d-4511-bf4f-8aee0b48001e,causal,brain,ellis,mental,causation
71147022,annotator_1,216476982,ellis,,CFMF_10,mental,78398ba9-358d-4511-bf4f-8aee0b48001e,causal,brain,ellis,mental,causation
71451063,annotator_3,216476983,pdz,,LDA_25,pdz,012b2232-c53e-4e72-b16c-d08c9d9aa788,selection,population,pdz,evolutionary,gene
71298587,annotator_2,216476983,pdz,,LDA_25,pdz,012b2232-c53e-4e72-b16c-d08c9d9aa788,selection,population,pdz,evolutionary,gene
71270960,annotator_0,216476983,pdz,,LDA_25,pdz,012b2232-c53e-4e72-b16c-d08c9d9aa788,selection,population,pdz,evolutionary,gene
71148908,annotator_4,216476983,pdz,,LDA_25,pdz,012b2232-c53e-4e72-b16c-d08c9d9aa788,selection,population,pdz,evolutionary,gene
71146754,annotator_1,216476983,pdz,,LDA_25,pdz,012b2232-c53e-4e72-b16c-d08c9d9aa788,selection,population,pdz,evolutionary,gene
71432711,annotator_3,216476984,semiotic,,CFMF_50,semiotic,596b7bc9-c8ec-4666-a87c-d71a706f5fba,science,semiotic,society,social,culture
71298648,annotator_2,216476984,semiotic,,CFMF_50,social,596b7bc9-c8ec-4666-a87c-d71a706f5fba,science,semiotic,society,social,culture
71270717,annotator_0,216476984,semiotic,,CFMF_50,science,596b7bc9-c8ec-4666-a87c-d71a706f5fba,science,semiotic,society,social,culture
71148968,annotator_4,216476984,semiotic,,CFMF_50,culture,596b7bc9-c8ec-4666-a87c-d71a706f5fba,science,semiotic,society,social,culture
71146550,annotator_1,216476984,semiotic,,CFMF_50,semiotic,596b7bc9-c8ec-4666-a87c-d71a706f5fba,science,semiotic,society,social,culture
71439667,annotator_3,216476985,greenberg,,NMF_25,greenberg,6ee9d999-31d3-4a82-80ac-774b1c9e1a3c,truth,predicate,greenberg,true,sentence
71298618,annotator_2,216476985,greenberg,,NMF_25,greenberg,6ee9d999-31d3-4a82-80ac-774b1c9e1a3c,truth,predicate,greenberg,true,sentence
71270807,annotator_0,216476985,greenberg,,NMF_25,greenberg,6ee9d999-31d3-4a82-80ac-774b1c9e1a3c,truth,predicate,greenberg,true,sentence
71148950,annotator_4,216476985,greenberg,,NMF_25,greenberg,6ee9d999-31d3-4a82-80ac-774b1c9e1a3c,truth,predicate,greenberg,true,sentence
71147946,annotator_1,216476985,greenberg,,NMF_25,greenberg,6ee9d999-31d3-4a82-80ac-774b1c9e1a3c,truth,predicate,greenberg,true,sentence
71440102,annotator_3,216476986,scholarly,,CFMF_50,scholarly,92938f25-d854-4e46-8d39-5b2b895509cd,sentence,predicate,meaning,language,scholarly
71298619,annotator_2,216476986,scholarly,,CFMF_50,scholarly,92938f25-d854-4e46-8d39-5b2b895509cd,sentence,predicate,meaning,language,scholarly
71271026,annotator_0,216476986,scholarly,,CFMF_50,scholarly,92938f25-d854-4e46-8d39-5b2b895509cd,sentence,predicate,meaning,language,scholarly
71149089,annotator_4,216476986,scholarly,,CFMF_50,scholarly,92938f25-d854-4e46-8d39-5b2b895509cd,sentence,predicate,meaning,language,scholarly
71146820,annotator_1,216476986,scholarly,,CFMF_50,scholarly,92938f25-d854-4e46-8d39-5b2b895509cd,sentence,predicate,meaning,language,scholarly
71449204,annotator_3,216476987,dualists,,Top2Vec_25,dualists,af6bbb1a-b615-473a-9e6c-5003640c1c06,bisimilar,gerbrandy,ditmarsch,baltag,dualists
71299168,annotator_2,216476987,dualists,,Top2Vec_25,gerbrandy,af6bbb1a-b615-473a-9e6c-5003640c1c06,bisimilar,gerbrandy,ditmarsch,baltag,dualists
71270881,annotator_0,216476987,dualists,,Top2Vec_25,dualists,af6bbb1a-b615-473a-9e6c-5003640c1c06,bisimilar,gerbrandy,ditmarsch,baltag,dualists
71149109,annotator_4,216476987,dualists,,Top2Vec_25,ditmarsch,af6bbb1a-b615-473a-9e6c-5003640c1c06,bisimilar,gerbrandy,ditmarsch,baltag,dualists
71146044,annotator_1,216476987,dualists,,Top2Vec_25,gerbrandy,af6bbb1a-b615-473a-9e6c-5003640c1c06,bisimilar,gerbrandy,ditmarsch,baltag,dualists
71440815,annotator_3,216476988,cru,,NMF_50,cru,54391e93-7b05-46f3-8948-7ecb169e0bf1,kant,cru,priori,concept,transcendental
71299130,annotator_2,216476988,cru,,NMF_50,cru,54391e93-7b05-46f3-8948-7ecb169e0bf1,kant,cru,priori,concept,transcendental
71270670,annotator_0,216476988,cru,,NMF_50,cru,54391e93-7b05-46f3-8948-7ecb169e0bf1,kant,cru,priori,concept,transcendental
71149355,annotator_4,216476988,cru,,NMF_50,cru,54391e93-7b05-46f3-8948-7ecb169e0bf1,kant,cru,priori,concept,transcendental
71147342,annotator_1,216476988,cru,,NMF_50,cru,54391e93-7b05-46f3-8948-7ecb169e0bf1,kant,cru,priori,concept,transcendental
71449362,annotator_3,216476989,dauer,,LDA_25,dauer,8d40c1fe-1b14-4b26-baf8-5ed919a172e4,space,point,dauer,theory,time
71298980,annotator_2,216476989,dauer,,LDA_25,point,8d40c1fe-1b14-4b26-baf8-5ed919a172e4,space,point,dauer,theory,time
71270815,annotator_0,216476989,dauer,,LDA_25,dauer,8d40c1fe-1b14-4b26-baf8-5ed919a172e4,space,point,dauer,theory,time
71148891,annotator_4,216476989,dauer,,LDA_25,dauer,8d40c1fe-1b14-4b26-baf8-5ed919a172e4,space,point,dauer,theory,time
71147743,annotator_1,216476989,dauer,,LDA_25,dauer,8d40c1fe-1b14-4b26-baf8-5ed919a172e4,space,point,dauer,theory,time
71451424,annotator_3,216476990,gdr,,BERTopic_10,gdr,3c646ba7-e9e0-47d7-9aab-ff89cb249f59,population,gdr,selection,gene,organism
71299057,annotator_2,216476990,gdr,,BERTopic_10,gdr,3c646ba7-e9e0-47d7-9aab-ff89cb249f59,population,gdr,selection,gene,organism
71270829,annotator_0,216476990,gdr,,BERTopic_10,gdr,3c646ba7-e9e0-47d7-9aab-ff89cb249f59,population,gdr,selection,gene,organism
71149234,annotator_4,216476990,gdr,,BERTopic_10,gdr,3c646ba7-e9e0-47d7-9aab-ff89cb249f59,population,gdr,selection,gene,organism
71147423,annotator_1,216476990,gdr,,BERTopic_10,gdr,3c646ba7-e9e0-47d7-9aab-ff89cb249f59,population,gdr,selection,gene,organism
71439916,annotator_3,216476991,morphogenetic,,NMF_50,morphogenetic,e1336fb1-a805-4ab0-a4ba-804aa9951dfc,energy,morphogenetic,particle,wave,field
71298570,annotator_2,216476991,morphogenetic,,NMF_50,morphogenetic,e1336fb1-a805-4ab0-a4ba-804aa9951dfc,energy,morphogenetic,particle,wave,field
71270686,annotator_0,216476991,morphogenetic,,NMF_50,morphogenetic,e1336fb1-a805-4ab0-a4ba-804aa9951dfc,energy,morphogenetic,particle,wave,field
71148980,annotator_4,216476991,morphogenetic,,NMF_50,morphogenetic,e1336fb1-a805-4ab0-a4ba-804aa9951dfc,energy,morphogenetic,particle,wave,field
71146136,annotator_1,216476991,morphogenetic,,NMF_50,morphogenetic,e1336fb1-a805-4ab0-a4ba-804aa9951dfc,energy,morphogenetic,particle,wave,field
71441882,annotator_3,216476992,correspondence,,Top2Vec_48,huttegger,e62e8278-54c0-46f9-9a4b-5a959fee9eea,sender,payoff,correspondence,replicator,huttegger
71298533,annotator_2,216476992,correspondence,,Top2Vec_48,correspondence,e62e8278-54c0-46f9-9a4b-5a959fee9eea,sender,payoff,correspondence,replicator,huttegger
71271012,annotator_0,216476992,correspondence,,Top2Vec_48,replicator,e62e8278-54c0-46f9-9a4b-5a959fee9eea,sender,payoff,correspondence,replicator,huttegger
71148978,annotator_4,216476992,correspondence,,Top2Vec_48,huttegger,e62e8278-54c0-46f9-9a4b-5a959fee9eea,sender,payoff,correspondence,replicator,huttegger
71145831,annotator_1,216476992,correspondence,,Top2Vec_48,huttegger,e62e8278-54c0-46f9-9a4b-5a959fee9eea,sender,payoff,correspondence,replicator,huttegger
71451527,annotator_3,216476993,benzene,,LDA_10,benzene,259371f6-60ff-4644-a2d6-456e00ffc63b,science,benzene,theory,scientific,explanation
71299114,annotator_2,216476993,benzene,,LDA_10,benzene,259371f6-60ff-4644-a2d6-456e00ffc63b,science,benzene,theory,scientific,explanation
71270989,annotator_0,216476993,benzene,,LDA_10,benzene,259371f6-60ff-4644-a2d6-456e00ffc63b,science,benzene,theory,scientific,explanation
71149126,annotator_4,216476993,benzene,,LDA_10,benzene,259371f6-60ff-4644-a2d6-456e00ffc63b,science,benzene,theory,scientific,explanation
71147748,annotator_1,216476993,benzene,,LDA_10,benzene,259371f6-60ff-4644-a2d6-456e00ffc63b,science,benzene,theory,scientific,explanation
71450412,annotator_3,216476994,desirability,,Top2Vec_25,physicalist,7173d8fc-9f85-4979-8626-8107027411f1,nonreductive,physicalist,realizer,kim,desirability
71298982,annotator_2,216476994,desirability,,Top2Vec_25,desirability,7173d8fc-9f85-4979-8626-8107027411f1,nonreductive,physicalist,realizer,kim,desirability
71270975,annotator_0,216476994,desirability,,Top2Vec_25,realizer,7173d8fc-9f85-4979-8626-8107027411f1,nonreductive,physicalist,realizer,kim,desirability
71149321,annotator_4,216476994,desirability,,Top2Vec_25,kim,7173d8fc-9f85-4979-8626-8107027411f1,nonreductive,physicalist,realizer,kim,desirability
71146412,annotator_1,216476994,desirability,,Top2Vec_25,kim,7173d8fc-9f85-4979-8626-8107027411f1,nonreductive,physicalist,realizer,kim,desirability
71437373,annotator_3,216476995,enlightenment,,CFMF_50,enlightenment,02ce74dc-3465-44aa-939b-3727a2f1a34a,sentence,speaker,enlightenment,utterance,indexical
71298721,annotator_2,216476995,enlightenment,,CFMF_50,enlightenment,02ce74dc-3465-44aa-939b-3727a2f1a34a,sentence,speaker,enlightenment,utterance,indexical
71270957,annotator_0,216476995,enlightenment,,CFMF_50,indexical,02ce74dc-3465-44aa-939b-3727a2f1a34a,sentence,speaker,enlightenment,utterance,indexical
71149344,annotator_4,216476995,enlightenment,,CFMF_50,indexical,02ce74dc-3465-44aa-939b-3727a2f1a34a,sentence,speaker,enlightenment,utterance,indexical
71147288,annotator_1,216476995,enlightenment,,CFMF_50,enlightenment,02ce74dc-3465-44aa-939b-3727a2f1a34a,sentence,speaker,enlightenment,utterance,indexical
71451824,annotator_3,216476996,abcd,,NMF_50,abcd,5f6a5c8b-174f-4c59-9694-04466a44b5c7,abcd,proposition,russell,truth,true
71299127,annotator_2,216476996,abcd,,NMF_50,abcd,5f6a5c8b-174f-4c59-9694-04466a44b5c7,abcd,proposition,russell,truth,true
71270698,annotator_0,216476996,abcd,,NMF_50,abcd,5f6a5c8b-174f-4c59-9694-04466a44b5c7,abcd,proposition,russell,truth,true
71149220,annotator_4,216476996,abcd,,NMF_50,abcd,5f6a5c8b-174f-4c59-9694-04466a44b5c7,abcd,proposition,russell,truth,true
71146426,annotator_1,216476996,abcd,,NMF_50,abcd,5f6a5c8b-174f-4c59-9694-04466a44b5c7,abcd,proposition,russell,truth,true
71448887,annotator_3,216476997,precede,,Top2Vec_48,precede,77fa359f-ad38-4a73-8773-e1cb0fd33d8b,modernity,political,politics,feyerabend,precede
71298660,annotator_2,216476997,precede,,Top2Vec_48,feyerabend,77fa359f-ad38-4a73-8773-e1cb0fd33d8b,modernity,political,politics,feyerabend,precede
71270801,annotator_0,216476997,precede,,Top2Vec_48,precede,77fa359f-ad38-4a73-8773-e1cb0fd33d8b,modernity,political,politics,feyerabend,precede
71149104,annotator_4,216476997,precede,,Top2Vec_48,feyerabend,77fa359f-ad38-4a73-8773-e1cb0fd33d8b,modernity,political,politics,feyerabend,precede
71146661,annotator_1,216476997,precede,,Top2Vec_48,precede,77fa359f-ad38-4a73-8773-e1cb0fd33d8b,modernity,political,politics,feyerabend,precede
71449931,annotator_3,216476998,binary,,CFMF-emb_10,binary,6b0ed3f6-40f8-4f89-897c-ee2dc24d7cbc,space,binary,einstein,spacetime,motion
71298907,annotator_2,216476998,binary,,CFMF-emb_10,binary,6b0ed3f6-40f8-4f89-897c-ee2dc24d7cbc,space,binary,einstein,spacetime,motion
71270823,annotator_0,216476998,binary,,CFMF-emb_10,binary,6b0ed3f6-40f8-4f89-897c-ee2dc24d7cbc,space,binary,einstein,spacetime,motion
71148834,annotator_4,216476998,binary,,CFMF-emb_10,einstein,6b0ed3f6-40f8-4f89-897c-ee2dc24d7cbc,space,binary,einstein,spacetime,motion
71146343,annotator_1,216476998,binary,,CFMF-emb_10,binary,6b0ed3f6-40f8-4f89-897c-ee2dc24d7cbc,space,binary,einstein,spacetime,motion
71450600,annotator_3,216476999,fallibilist,,Top2Vec_10,fallibilist,723f0291-cf89-429a-b44d-633aae3c0196,cartwright,woodward,fallibilist,intervention,interventionist
71298586,annotator_2,216476999,fallibilist,,Top2Vec_10,fallibilist,723f0291-cf89-429a-b44d-633aae3c0196,cartwright,woodward,fallibilist,intervention,interventionist
71270952,annotator_0,216476999,fallibilist,,Top2Vec_10,fallibilist,723f0291-cf89-429a-b44d-633aae3c0196,cartwright,woodward,fallibilist,intervention,interventionist
71149434,annotator_4,216476999,fallibilist,,Top2Vec_10,cartwright,723f0291-cf89-429a-b44d-633aae3c0196,cartwright,woodward,fallibilist,intervention,interventionist
71145938,annotator_1,216476999,fallibilist,,Top2Vec_10,woodward,723f0291-cf89-429a-b44d-633aae3c0196,cartwright,woodward,fallibilist,intervention,interventionist
